trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
92,0,92,0,213.48321779997787,,213.44400839996524,5,213.48321779997787,213.48321779997787,0.01843579998239875,215.36961080000037,[-0.19666666666666666],[0.22333333333333333],[1],[0],[0],[1.9078312999918126],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
93,0,93,0,215.4134420999908,,215.37277819996234,5,215.4134420999908,215.4134420999908,0.01745899999514222,216.78336499998113,[-0.04],[0.16333333333333333],[1],[0],[0],[1.393376799998805],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
94,0,94,0,216.84435119997943,,216.78640319994884,10,216.84435119997943,216.84435119997943,0.032809399999678135,218.47883859998547,[0.03166666666666667],[-0.175],[1],[0],[0],[1.6598634000401944],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
95,0,95,0,218.52514929999597,,218.48238529998343,5,218.52514929999597,218.52514929999597,0.01754540001275018,219.92784179997398,[-0.055],[0.3616666666666667],[1],[0],[0],[1.4281650999910198],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
96,0,96,0,219.98942019999959,,219.93096279999008,10,219.98942019999959,219.98942019999959,0.03210670000407845,221.94008919998305,[-0.29333333333333333],[-0.05],[1],[0],[0],[1.9772585000027902],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
97,0,97,0,221.98624909995124,,221.94330459996127,5,221.98624909995124,221.98624909995124,0.017637199955061078,224.20450979995076,[0.09],[0.06833333333333333],[1],[0],[0],[2.243839700007811],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
98,0,98,0,224.26597750000656,,224.20764559996314,10,224.26597750000656,224.26597750000656,0.032982699980493635,226.33569509995868,[0.4116666666666667],[-0.255],[1],[0],[0],[2.0952940999995917],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
99,0,99,0,226.39587189996382,,226.33974729996407,10,226.39587189996382,226.39587189996382,0.03152530000079423,228.16496189997997,[0.385],[-0.17333333333333334],[1],[0],[0],[1.79392419999931],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
100,0,100,0,228.22690989996772,,228.16811629995937,10,228.22690989996772,228.22690989996772,0.03285570000298321,229.81295519997366,[0.24666666666666667],[-0.013333333333333334],[1],[0],[0],[1.6121970000094734],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
101,0,101,0,229.8572448999621,,229.81615979998605,5,229.8572448999621,229.8572448999621,0.016461300023365766,231.42594029998872,[-0.11],[-0.035],[1],[0],[0],[1.5935628999723122],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
102,0,102,0,231.47110249998514,,231.42916080000577,5,231.47110249998514,231.47110249998514,0.017303099972195923,233.38987979997182,[0.45666666666666667],[-0.46],[1],[0],[0],[1.9435503000277095],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
103,0,103,0,233.43451150000328,,233.39293349999934,5,233.43451150000328,233.43451150000328,0.016684599977452308,235.43701120000333,[-0.29833333333333334],[-0.4683333333333333],[1],[0],[0],[2.027524400036782],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
104,0,104,0,235.4814303999883,,235.4401495999773,5,235.4814303999883,235.4814303999883,0.01668869995046407,237.99971219996223,[0.25833333333333336],[-0.125],[1],[0],[0],[2.5431661999900825],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
105,0,105,0,238.06045619997894,,238.00278859998798,10,238.06045619997894,238.06045619997894,0.03172369999811053,240.14825319999363,[-0.37333333333333335],[-0.44666666666666666],[1],[0],[0],[2.113871300010942],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
106,0,106,0,240.19038990000263,,240.1518231999944,5,240.19038990000263,240.19038990000263,0.017488099983893335,242.1438833999564,[-0.03833333333333333],[0.355],[1],[0],[0],[1.9751234999857843],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
107,0,107,0,242.18729209998855,,242.1471057999879,5,242.18729209998855,242.18729209998855,0.01732589997118339,243.70669969997834,[-0.4766666666666667],[0.39666666666666667],[1],[0],[0],[1.542574799968861],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
108,0,108,0,243.76804309996078,,243.70971019996796,10,243.76804309996078,243.76804309996078,0.033470099966507405,245.98562379996292,[-0.36],[-0.38166666666666665],[1],[0],[0],[2.2426333999610506],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
109,0,109,0,246.03101499995682,,245.98879279999528,5,246.03101499995682,246.03101499995682,0.017296999983955175,247.91747319995193,[-0.03666666666666667],[0.30333333333333334],[1],[0],[0],[1.9116608999902382],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
110,0,110,0,247.97816810000222,,247.92067249998217,10,247.97816810000222,247.97816810000222,0.03377440001349896,249.34892999997828,[-0.17333333333333334],[0.36833333333333335],[1],[0],[0],[1.394672599970363],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
111,0,111,0,249.39225529995747,,249.35231679998105,5,249.39225529995747,249.39225529995747,0.01813350000884384,249.49771899997722,[-0.17333333333333334],[0.36833333333333335],[1],[0],[0],[0.12772029999177903],[],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
112,0,112,0,249.54210729995975,,249.5009877999546,5,249.54210729995975,249.54210729995975,0.016939699999056756,252.55895059998147,[0.016666666666666666],[0.025],[1],[0],[0],[3.0414204000262544],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
113,0,113,0,252.60378459998174,,252.5619299999671,5,252.60378459998174,252.60378459998174,0.01777340000262484,254.27424449997488,[0.31333333333333335],[0.3516666666666667],[1],[0],[0],[1.6947378999902867],[],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
114,0,114,0,254.3179758999613,,254.27721469994867,5,254.3179758999613,254.3179758999613,0.018641899980138987,256.3033065999625,[-0.08333333333333333],[0.3433333333333333],[1],[0],[0],[2.00766790000489],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
115,0,115,0,256.3477086999919,,256.30643739999505,5,256.3477086999919,256.3477086999919,0.018854499969165772,257.90078969998285,[0.24333333333333335],[0.058333333333333334],[1],[0],[0],[1.5757417000131682],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
116,0,116,0,257.96218370000133,,257.9038253999897,10,257.96218370000133,257.96218370000133,0.03341059997910634,260.11210489994846,[0.15166666666666667],[-0.12833333333333333],[1],[0],[0],[2.175101300003007],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
117,0,117,0,260.158217899967,,260.1152421999723,5,260.158217899967,260.158217899967,0.017025800014380366,261.87728309998056,[-0.4083333333333333],[-0.205],[1],[0],[0],[1.7452974999905564],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
118,0,118,0,261.92231130000437,,261.8804073999636,5,261.92231130000437,261.92231130000437,0.01828719995683059,263.40928009996423,[0.18833333333333332],[0.37666666666666665],[1],[0],[0],[1.5108806999633089],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
119,0,119,0,263.4699483999866,,263.41222850000486,10,263.4699483999866,263.4699483999866,0.03271370002767071,265.78836039995076,[0.2733333333333333],[0.11166666666666666],[1],[0],[0],[2.3436373000149615],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
120,0,120,0,265.83263129997067,,265.79159009997966,5,265.83263129997067,265.83263129997067,0.017067099979612976,267.61893090000376,[0.01],[0.13833333333333334],[1],[0],[0],[1.8106236000312492],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
121,0,121,0,267.67980089999037,,267.62222709995694,10,267.67980089999037,267.67980089999037,0.03404719999525696,270.21404519997304,[0.006666666666666667],[-0.4166666666666667],[1],[0],[0],[2.5582534999703057],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
122,0,122,0,270.2754885999602,,270.2172715999768,10,270.2754885999602,270.2754885999602,0.03429430001415312,271.99341629998526,[-0.06333333333333334],[-0.018333333333333333],[1],[0],[0],[1.742053899972234],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
123,0,123,0,272.05629589996533,,271.9965777999605,10,272.05629589996533,272.05629589996533,0.0329624000005424,274.157994899957,[0.15333333333333332],[0.07],[1],[0],[0],[2.128730700002052],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
124,0,124,0,274.2024183999747,,274.1618449999951,5,274.2024183999747,274.2024183999747,0.01730680000036955,276.65456140000606,[-0.08],[-0.33166666666666667],[1],[0],[0],[2.475748799974099],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
125,0,125,0,276.6988235999597,,276.65767230000347,5,276.6988235999597,276.6988235999597,0.017728000006172806,279.21698460000334,[-0.42833333333333334],[0.405],[1],[0],[0],[2.5418566999724135],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
126,0,126,0,279.2783107999712,,279.22000339999795,10,279.2783107999712,279.2783107999712,0.03385190002154559,281.0467773999553,[-0.115],[0.245],[1],[0],[0],[1.7931065000011586],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
127,0,127,0,281.0911500999937,,281.05155340000056,5,281.0911500999937,281.0911500999937,0.019078199984505773,282.77866049995646,[0.49166666666666664],[0.05333333333333334],[1],[0],[0],[1.7087881999905221],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
128,0,128,0,282.8387771999696,,282.7818207999808,10,282.8387771999696,282.8387771999696,0.03303880000021309,284.4563391999691,[0.22166666666666668],[0.155],[1],[0],[0],[1.6418302000383846],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
129,0,129,0,284.48592700000154,,284.45947989996057,5,284.48592700000154,284.48592700000154,0.017030299990437925,286.0886797999847,[-0.265],[0.095],[1],[0],[0],[1.6124016999965534],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
130,0,130,0,286.1335198999732,,286.0916939000017,5,286.1335198999732,286.1335198999732,0.017384400009177625,287.81970999995247,[0.1],[-0.37],[1],[0],[0],[1.7108350000344217],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
131,0,131,0,287.8807348999544,,287.8229084999766,10,287.8807348999544,287.8807348999544,0.03251510002883151,289.45051349996356,[-0.36833333333333335],[0.365],[1],[0],[0],[1.5955044999718666],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
132,0,132,0,289.51139929995406,,289.4537564999773,10,289.51139929995406,289.51139929995406,0.03314170002704486,291.2953470000066,[0.09333333333333334],[0.011666666666666667],[1],[0],[0],[1.8088232000009157],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
133,0,133,0,291.3254998999764,,291.29848569998285,5,291.3254998999764,291.3254998999764,0.016812899964861572,292.9451484999736,[-0.065],[-0.13333333333333333],[1],[0],[0],[1.6300995000055991],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
134,0,134,0,292.9892394999624,,292.9482624999946,5,292.9892394999624,292.9892394999624,0.0167910999734886,296.04028479999397,[-0.016666666666666666],[0.175],[1],[0],[0],[3.0754481000476517],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
135,0,135,0,296.0842322999961,,296.04333449999103,5,296.0842322999961,296.0842322999961,0.016799200035165995,299.06849739997415,[0.465],[0.29333333333333333],[1],[0],[0],[3.0084405000088736],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
136,0,136,0,299.11277429998154,,299.07145309995394,5,299.11277429998154,299.11277429998154,0.017326899978797883,300.4817739999853,[0.21833333333333332],[0.185],[1],[0],[0],[1.393226100015454],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
137,0,137,0,300.5270912999986,,300.4848000999773,5,300.5270912999986,300.5270912999986,0.016585399978794158,301.7468096999801,[0.225],[0.23833333333333334],[1],[0],[0],[1.245664799993392],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
138,0,138,0,301.80854209995596,,301.7499914999935,10,301.80854209995596,301.80854209995596,0.0320748999947682,303.86122009996325,[0.48833333333333334],[-0.235],[1],[0],[0],[2.079388400015887],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
139,0,139,0,303.92188909999095,,303.86590669996804,10,303.92188909999095,303.92188909999095,0.03209719998994842,305.6393550999928,[0.23833333333333334],[0.09],[1],[0],[0],[1.7417487999773584],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
140,0,140,0,305.701948300004,,305.64247419999447,10,305.701948300004,305.701948300004,0.03170630004024133,307.3366230999818,[0.14166666666666666],[0.3933333333333333],[1],[0],[0],[1.6626473999931477],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
141,0,141,0,307.39982160000363,,307.3397591999965,10,307.39982160000363,307.39982160000363,0.03167229995597154,309.3167806999991,[-0.2816666666666667],[-0.11166666666666666],[1],[0],[0],[1.9455317999818362],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
142,0,142,0,309.3627704999526,,309.3198012999492,5,309.3627704999526,309.3627704999526,0.017560500011313707,310.8986679999507,[0.125],[-0.25833333333333336],[1],[0],[0],[1.5615799999795854],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
143,0,143,0,310.9437132999883,,310.90177209995454,5,310.9437132999883,310.9437132999883,0.017956600000616163,313.0455740999896,[-0.49],[0.4633333333333333],[1],[0],[0],[2.125931499991566],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
144,0,144,0,313.09037349995924,,313.04873229999794,5,313.09037349995924,313.09037349995924,0.01638479996472597,314.81003389996476,[-0.2683333333333333],[-0.175],[1],[0],[0],[1.7450742000364698],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
145,0,145,0,314.854128499981,,314.8143363999552,5,314.854128499981,314.854128499981,0.016646499978378415,316.5402414999553,[0.03833333333333333],[0.18166666666666667],[1],[0],[0],[1.7094856999465264],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
146,0,146,0,316.58462280000094,,316.5433051,5,316.58462280000094,316.58462280000094,0.017073700029868633,318.07143630000064,[-0.26666666666666666],[0.10666666666666667],[1],[0],[0],[1.5112240000162274],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
147,0,147,0,318.11558769998373,,318.07505319995107,5,318.11558769998373,318.11558769998373,0.017263299960177392,320.9004406000022,[-0.0033333333333333335],[-0.07666666666666666],[1],[0],[0],[2.808739699947182],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
148,0,148,0,320.94440320000285,,320.9035786999739,5,320.94440320000285,320.94440320000285,0.01608269999269396,322.2973114000051,[0.135],[-0.16],[1],[0],[0],[1.3779061999521218],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
149,0,149,0,322.34201979998033,,322.30076479999116,5,322.34201979998033,322.34201979998033,0.017621400009375066,324.1441140999668,[0.22],[-0.4683333333333333],[1],[0],[0],[1.8259044000296853],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
150,0,150,0,324.2057794999564,,324.14746609999565,10,324.2057794999564,324.2057794999564,0.03310070000588894,326.45586789998924,[-0.39],[-0.02666666666666667],[1],[0],[0],[2.275513200031128],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
151,0,151,0,326.51881129998947,,326.4588891000021,10,326.51881129998947,326.51881129998947,0.031474700022954494,328.3221361999749,[-0.3333333333333333],[-0.09666666666666666],[1],[0],[0],[1.8320196000277065],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
152,0,152,0,328.38228299998445,,328.3252471999731,10,328.38228299998445,328.38228299998445,0.033273199980612844,332.1318253999925,[0.22666666666666666],[0.4766666666666667],[1],[0],[0],[3.773463499965146],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
153,0,153,0,332.17645279999124,,332.13497660000576,5,332.17645279999124,332.17645279999124,0.01620140002341941,335.72691159998067,[0.2633333333333333],[0.3283333333333333],[1],[0],[0],[3.575909800012596],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
154,0,154,0,335.7704832999734,,335.7299613999785,5,335.7704832999734,335.7704832999734,0.016249099979177117,338.0381574999774,[-0.5033333333333333],[-0.11],[1],[0],[0],[2.292143099999521],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
155,0,155,0,338.10027989995433,,338.0412465999834,10,338.10027989995433,338.10027989995433,0.031190500012598932,339.83440389996395,[-0.22],[-0.07666666666666666],[1],[0],[0],[1.7620954999583773],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
156,0,156,0,339.8973375999485,,339.8375058999518,10,339.8973375999485,339.8973375999485,0.03409209998790175,341.4155816999846,[-0.36666666666666664],[0.02666666666666667],[1],[0],[0],[1.544161300000269],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
157,0,157,0,341.47815019998234,,341.41872799996054,10,341.47815019998234,341.47815019998234,0.03300299996044487,343.5619012999814,[0.42833333333333334],[0.31833333333333336],[1],[0],[0],[2.1103382999426685],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
158,0,158,0,343.6247785000014,,343.56492539995816,10,343.6247785000014,343.6247785000014,0.030974999943282455,344.8955060999724,[0.2683333333333333],[0.21166666666666667],[1],[0],[0],[1.2998127999599092],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
159,0,159,0,344.95597289997386,,344.8987150999601,10,344.95597289997386,344.95597289997386,0.03149399999529123,346.62606449995656,[-0.395],[0.13166666666666665],[1],[0],[0],[1.6960966000333428],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
160,0,160,0,346.68639919999987,,346.62928699998884,10,346.68639919999987,346.68639919999987,0.03194459999212995,348.78901680000126,[0.07666666666666666],[-0.44166666666666665],[1],[0],[0],[2.1277716999757104],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
161,0,161,0,348.833065099956,,348.7930534000043,5,348.833065099956,348.833065099956,0.01819829997839406,350.4523084999528,[0.235],[0.041666666666666664],[1],[0],[0],[1.6414801999926567],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
162,0,162,0,350.49700539995683,,350.45542519999435,5,350.49700539995683,350.49700539995683,0.01643710001371801,352.7484517999692,[0.42333333333333334],[-0.155],[1],[0],[0],[2.2768779000034556],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
163,0,163,0,352.7933391999686,,352.7515328999725,5,352.7933391999686,352.7933391999686,0.01648299995576963,354.32986759999767,[-0.215],[-0.16333333333333333],[1],[0],[0],[1.5620766999782063],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
164,0,164,0,354.3742258999846,,354.3330027000047,5,354.3742258999846,354.3742258999846,0.016498000011779368,356.89291689998936,[-0.4666666666666667],[-0.24333333333333335],[1],[0],[0],[2.543682900024578],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
165,0,165,0,356.95342759997584,,356.8960506999865,10,356.95342759997584,356.95342759997584,0.03204429999459535,359.03846989996964,[0.40166666666666667],[0.27166666666666667],[1],[0],[0],[2.110475499997847],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
166,0,166,0,359.0832968999748,,359.041640499956,5,359.0832968999748,359.0832968999748,0.016577899979893118,360.9852706999518,[0.23833333333333334],[-0.005],[1],[0],[0],[1.9273221000330523],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
167,0,167,0,361.03004499996314,,360.9885293999687,5,361.03004499996314,361.03004499996314,0.01722509996034205,362.63308010000037,[-0.13166666666666665],[0.11],[1],[0],[0],[1.6275272999773733],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
168,0,168,0,362.69436229998246,,362.6362483999692,10,362.69436229998246,362.69436229998246,0.03221159998793155,364.16253899998264,[-0.04833333333333333],[0.051666666666666666],[1],[0],[0],[1.4943040999933146],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
169,0,169,0,364.2252017999999,,364.16594799997984,10,364.2252017999999,364.2252017999999,0.03301610000198707,366.2436156999902,[0.21666666666666667],[-0.2733333333333333],[1],[0],[0],[2.0448734000092372],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
170,0,170,0,366.2882363999961,,366.2475210999837,5,366.2882363999961,366.2882363999961,0.017473500047344714,367.59152249997715,[0.0],[-0.185],[1],[0],[0],[1.3268861999968067],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
171,0,171,0,367.6530805999646,,367.59469090000493,10,367.6530805999646,367.6530805999646,0.033431699965149164,369.6536443999503,[-0.2783333333333333],[-0.2783333333333333],[1],[0],[0],[2.0257065999903716],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
172,0,172,0,369.6996178999543,,369.65663300000597,5,369.6996178999543,369.6996178999543,0.016996600024867803,372.01759790000506,[-0.37666666666666665],[0.33],[1],[0],[0],[2.344224000000395],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
173,0,173,0,372.0792271999526,,372.02066169999307,10,372.0792271999526,372.0792271999526,0.03329580003628507,374.3131928999792,[-0.165],[-0.21],[1],[0],[0],[2.2594816999626346],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
174,0,174,0,374.3591980999918,,374.3163440999924,5,374.3591980999918,374.3591980999918,0.016551300010178238,376.37723469996126,[-0.07833333333333334],[0.27666666666666667],[1],[0],[0],[2.044562999974005],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
175,0,175,0,376.4222604999668,,376.3804614999681,5,376.4222604999668,376.4222604999668,0.01719550002599135,378.14156429999275,[0.04666666666666667],[0.06166666666666667],[1],[0],[0],[1.744138500012923],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
176,0,176,0,378.18625899998005,,378.14457999996375,5,378.18625899998005,378.18625899998005,0.01707110001007095,380.10464279999724,[0.13166666666666665],[-0.14833333333333334],[1],[0],[0],[1.9432660000165924],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
177,0,177,0,380.1660378999659,,380.10771849995945,10,380.1660378999659,380.1660378999659,0.03180559998145327,381.7857395999599,[0.32666666666666666],[0.05333333333333334],[1],[0],[0],[1.6464261999935843],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
178,0,178,0,381.83021049998933,,381.78880099998787,5,381.83021049998933,381.83021049998933,0.01640590000897646,383.3668749999488,[-0.37833333333333335],[-0.02],[1],[0],[0],[1.5619078999734484],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
179,0,179,0,383.4109717999818,,383.3700373999891,5,383.4109717999818,383.4109717999818,0.016317199973855168,385.41284999996424,[-0.10333333333333333],[0.075],[1],[0],[0],[2.0268393000005744],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
