reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,4,3,31,5,113.79826559999492,,113.77555030002259,113.79826559999492,114.78497549996246,114.78497549996246,114.80172879993916,120.295689499937,t,5.498825300019234,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,4,4,32,4,120.31933770002797,,120.2980390000157,120.31933770002797,121.3078674999997,121.3078674999997,121.32455389993265,126.53575619996991,t,5.213763599982485,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,4,5,33,6,126.55924400000367,,126.53804659994785,126.55924400000367,127.5479372999398,127.5479372999398,127.56456269999035,131.27815829997417,t,3.7212979999603704,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,4,6,34,2,131.30181750003248,,131.28037609998137,131.30181750003248,132.2903471000027,132.2903471000027,132.30678620003164,136.20371030003298,t,3.8996658999240026,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,5,0,35,1,136.22814619995188,,136.20612250000704,136.22814619995188,137.215651000035,137.215651000035,137.23228749993723,139.74640129995532,l,2.5154303999152035,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,5,1,36,6,139.76118749997113,,139.74772360001225,139.76118749997113,140.75972740002908,140.75972740002908,140.7763616000302,141.6267396999756,t,0.8510666000656784,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,5,2,37,2,141.64150329993572,,141.62799019995145,141.64150329993572,142.64030369999819,142.64030369999819,142.6570037000347,143.15915820002556,l,0.505839699995704,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,5,3,38,4,143.1840639000293,,143.16144669998903,143.1840639000293,144.17113539995626,144.17113539995626,144.18774740002118,144.98971160000656,t,0.8109096999978647,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,5,4,39,3,145.0140009999741,,144.99199969996698,145.0140009999741,146.00169730000198,146.00169730000198,146.01812140003312,147.26910159992985,t,1.251803299994208,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,5,5,40,0,147.29267699993216,,147.27219839999452,147.29267699993216,148.28125450003427,148.28125450003427,148.29784789995756,148.94996430003084,l,0.6599892999511212,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,5,6,41,5,148.97376219998114,,148.95219779992476,148.97376219998114,149.96185890003107,149.96185890003107,149.97849779995158,150.89653589995578,t,0.9249793000053614,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,6,0,42,0,150.92165030003525,,150.89887349994387,150.92165030003525,151.90874999994412,151.90874999994412,151.92540069995448,152.72852320002858,l,0.8159225000999868,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,6,1,43,5,152.75302689999808,,152.73082719999366,152.75302689999808,153.73918050003704,153.73918050003704,153.75578080001287,154.37445969996043,l,0.6259066999191418,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,6,2,44,2,154.40159709996078,,154.3772644000128,154.40159709996078,155.38646900001913,155.38646900001913,155.40312879998237,158.8002810999751,l,3.3960209999931976,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,6,3,45,3,158.82370579999406,,158.8025609999895,158.82370579999406,159.81261110003106,159.81261110003106,159.82943529996555,161.2795993000036,t,1.4490845000836998,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,6,4,46,1,161.3028124999255,,161.28284390002955,161.3028124999255,162.29188799997792,162.29188799997792,162.30877669993788,162.91072279994842,l,0.6105750000569969,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,6,5,47,6,162.93520700000226,,162.91297649999615,162.93520700000226,163.92287849995773,163.92287849995773,163.93936189997476,164.75736239994876,t,0.8171403000596911,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,6,6,48,4,164.7803031000076,,164.75961359997746,164.7803031000076,165.76989559992217,165.76989559992217,165.78633739997167,167.17053290002514,t,1.3908837999915704,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,7,0,49,2,167.1987423999235,,167.17423709994182,167.1987423999235,168.18254139996134,168.18254139996134,168.1991057000123,182.4147441999521,l,14.227756300009787,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,7,1,50,1,182.43764549994376,,182.41697489994112,182.43764549994376,183.42488750000484,183.42488750000484,183.4414711999707,184.99191879993305,l,1.556317099952139,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,7,2,51,0,185.01647090003826,,184.99413100001402,185.01647090003826,186.00400580000132,186.00400580000132,186.02050670003518,186.6901055999333,l,0.6810976000269875,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,7,3,52,3,186.71345609996933,,186.69231870002113,186.71345609996933,187.70113880001009,187.70113880001009,187.7178680000361,188.73614669998642,t,1.0231659000273794,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,7,4,53,6,188.76029539993033,,188.73834219994023,188.76029539993033,189.74792979995254,189.74792979995254,189.7644583999645,193.9274410000071,l,4.16292999999132,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,7,5,54,5,193.951098099933,,193.9296491999412,193.951098099933,194.93948109995108,194.93948109995108,194.95630650001112,196.62324200000148,t,1.6786519000306726,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,7,6,55,4,196.64694529992994,,196.6254608000163,196.64694529992994,197.63530470000114,197.63530470000114,197.65187279996462,203.01326839998364,t,5.367808999959379,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,8,0,56,6,203.03839769994374,,203.01625410001725,203.03839769994374,204.02501480001956,204.02501480001956,204.04150139994454,205.5755542999832,t,1.5413751000305638,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,8,1,57,0,205.59903979999945,,205.5777620000299,205.59903979999945,206.5873460000148,206.5873460000148,206.60402959992643,207.65616220002994,l,1.0636996000539511,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,8,2,58,1,207.6797351000132,,207.65847429994028,207.6797351000132,208.6673865999328,208.6673865999328,208.68419379997067,210.48442590003833,l,1.8117485999828205,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,8,3,59,2,210.5089813999366,,210.4867404999677,210.5089813999366,211.49638759996742,211.49638759996742,211.51287600002252,212.83044359995984,t,1.3277253999840468,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
