delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,213,9,17,space,0.3377119000069797,None,400,1,[1.4198349000071175],[1.41984250000678],17,9,213,5,904.2785243000253,,904.2669038000167,904.2785243000253,905.2790142000304,905.2790142000304,905.2790142000304,905.6329057000112,space,0.3377119000069797,None,905.6337201000424,906.3461081666794,906.6789366000448,906.6513474000385,906.6518646000186,906.6789366000448,906.6789366000448,906.6789366000448,908.0994871000294,400,1,[1.4198349000071175],[1.41984250000678],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,214,10,17,space,0.39787950000027195,None,500,1,[2.087836899969261],[2.087844799971208],17,10,214,7,908.1122841000324,,908.0997943000402,908.1122841000324,909.1122545000399,909.1122545000399,909.1122545000399,909.5165511000087,space,0.39787950000027195,None,909.5173900999944,909.9285141666808,910.244713800028,910.2289982000366,910.2294189000386,910.244713800028,910.244713800028,910.244713800028,912.3333349000313,500,1,[2.087836899969261],[2.087844799971208],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,215,11,17,space,0.8278155000298284,None,500,1,[1.6540870000026189],[1.65409450000152],17,11,215,6,912.3454259000137,,912.3335798000335,912.3454259000137,913.3455634000129,913.3455634000129,913.3455634000129,914.1830733999959,space,0.8278155000298284,None,914.1837337000179,914.2958999666773,914.611284899991,914.5983471000218,914.59875070001,914.611284899991,914.611284899991,914.611284899991,916.2661834000028,500,1,[1.6540870000026189],[1.65409450000152],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,216,0,18,space,0.3286922999541275,None,300,1,[1.5873263999819756],[1.5873338999808766],18,0,216,3,916.2790765000391,,916.2665451000212,916.2790765000391,917.278948799998,917.278948799998,917.278948799998,917.6165164000122,space,0.3286922999541275,None,917.6171710999915,917.7285929666871,918.0610467999941,918.0332206000458,918.0336187999928,918.0610467999941,918.0610467999941,918.0610467999941,919.6490952000022,300,1,[1.5873263999819756],[1.5873338999808766],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,217,1,18,space,0.2983486999874003,None,300,1,[1.4058943999698386],[1.4059036999824457],18,1,217,7,919.6623892000061,,919.6493351000245,919.6623892000061,920.6617470000056,920.6617470000056,920.6617470000056,920.9665556999971,space,0.2983486999874003,None,920.9672884000465,921.3786808666812,921.7110037000384,921.6813008000026,921.6817127999966,921.7110037000384,921.7110037000384,921.7110037000384,923.1176052000374,300,1,[1.4058943999698386],[1.4059036999824457],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,218,2,18,space,0.3091910000075586,None,300,1,[1.3375952999922447],[1.3376031999941915],18,2,218,1,923.1295363000245,,923.1179203999927,923.1295363000245,924.1283649000106,924.1283649000106,924.1283649000106,924.4502440000069,space,0.3091910000075586,None,924.4510038000299,924.861894566686,925.1773438000237,925.1625098999939,925.163028000039,925.1773438000237,925.1773438000237,925.1773438000237,926.5156588000245,300,1,[1.3375952999922447],[1.3376031999941915],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,219,3,18,space,0.3076393000083044,None,300,1,[1.354231900011655],[1.3542398000136018],18,3,219,11,926.5281197000295,,926.5159152999986,926.5281197000295,927.528977900045,927.528977900045,927.528977900045,927.8495013000211,space,0.3076393000083044,None,927.8508108000387,928.5621210666761,928.8780393000343,928.8602250000113,928.8606412000372,928.8780393000343,928.8780393000343,928.8780393000343,930.2329728000332,300,1,[1.354231900011655],[1.3542398000136018],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,220,4,18,space,0.48663660004967824,None,400,1,[2.6213585999794304],[2.6213667999836616],18,4,220,9,930.2459787999978,,930.2332141000079,930.2459787999978,931.2458179999958,931.2458179999958,931.2458179999958,931.7340727000264,space,0.48663660004967824,None,931.7347947999951,931.8456830667021,932.1606889000395,932.1458120000316,932.1462366000051,932.1606889000395,932.1606889000395,932.1606889000395,934.7828010999947,400,1,[2.6213585999794304],[2.6213667999836616],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,221,5,18,space,0.5596283999620937,None,400,1,[1.5865326000493951],[1.5865404000505805],18,5,221,4,934.7959536000271,,934.7830578000285,934.7959536000271,935.7950126000214,935.7950126000214,935.7950126000214,936.366402500018,space,0.5596283999620937,None,936.3670309000299,936.7790119666645,937.1121803999995,937.084482300037,937.0848879000405,937.1121803999995,937.1121803999995,937.1121803999995,938.6994020999991,400,1,[1.5865326000493951],[1.5865404000505805],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,222,6,18,space,0.2960291999625042,None,300,1,[1.4532725000171922],[1.453280600020662],18,6,222,2,938.7116699000471,,938.6996432000306,938.7116699000471,939.7116549999919,939.7116549999919,939.7116549999919,940.0154840000323,space,0.2960291999625042,None,940.0164100000402,940.7282985666573,941.044779399992,941.0312978000147,941.0317021000083,941.044779399992,941.044779399992,941.044779399992,942.4988003000035,300,1,[1.4532725000171922],[1.453280600020662],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,223,7,18,space,0.5496506000054069,None,300,1,[1.4211119999527],[1.4211199999554083],18,7,223,6,942.5118824000238,,942.4990532000083,942.5118824000238,943.5121000999934,943.5121000999934,943.5121000999934,944.0668651000015,space,0.5496506000054069,None,944.0676395000191,944.1789675666989,944.5110354000353,944.4798242000397,944.480451600044,944.5110354000353,944.5110354000353,944.5110354000353,945.9330046999967,300,1,[1.4211119999527],[1.4211199999554083],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,224,8,18,space,0.4075050000101328,None,400,1,[1.7028042000019923],[1.7028120000031777],18,8,224,0,945.9451552000246,,945.9333334999974,945.9451552000246,946.9448607999948,946.9448607999948,946.9448607999948,947.3656995000201,space,0.4075050000101328,None,947.3663533999934,947.4786446666733,947.8119146000245,947.7836335000466,947.7840372000355,947.8119146000245,947.8119146000245,947.8119146000245,949.5153566999943,400,1,[1.7028042000019923],[1.7028120000031777],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,225,9,18,space,0.285200500045903,None,400,1,[1.7879162000026554],[1.7879242000053637],18,9,225,8,949.5285104000359,,949.5155978000257,949.5285104000359,950.528636300005,950.528636300005,950.528636300005,950.8172794000129,space,0.285200500045903,None,950.8179602000164,951.5282987667053,951.8440861999989,951.8267775000422,951.827260799997,951.8440861999989,951.8440861999989,951.8440861999989,953.6327087000245,400,1,[1.7879162000026554],[1.7879242000053637],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,226,10,18,space,0.3987455000169575,None,400,1,[1.7386168000521138],[1.738626500009559],18,10,226,10,953.6450785000343,,953.6329567999928,953.6450785000343,954.6449994000141,954.6449994000141,954.6449994000141,955.0495665000053,space,0.3987455000169575,None,955.0502443000441,955.461927666682,955.7775202000048,955.7623523999937,955.7627599000116,955.7775202000048,955.7775202000048,955.7775202000048,957.516798000026,400,1,[1.7386168000521138],[1.738626500009559],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,227,11,18,space,0.36133559996960685,None,400,1,[1.220976900018286],[1.2209845000179484],18,11,227,5,957.5286367000081,,957.5170465999981,957.5286367000081,958.5287310000276,958.5287310000276,958.5287310000276,958.8994737000321,space,0.36133559996960685,None,958.900105800014,959.6126307667039,959.943900400016,959.9157608000096,959.9162017999915,959.943900400016,959.943900400016,959.943900400016,961.1655533000012,400,1,[1.220976900018286],[1.2209845000179484],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,228,0,19,space,0.2871286000008695,None,500,1,[1.2544497000053525],[1.25446040002862],19,0,228,10,961.1777839999995,,961.1658929000259,961.1777839999995,962.1781323000323,962.1781323000323,962.1781323000323,962.4666276000207,space,0.2871286000008695,None,962.4672785000294,962.8781967666621,963.1940375000122,963.1763595000375,963.1768579999916,963.1940375000122,963.1940375000122,963.1940375000122,964.4493099999963,500,1,[1.2544497000053525],[1.25446040002862],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,229,1,19,space,0.32593999995151535,None,500,1,[1.4365348999854177],[1.4365422999835573],19,1,229,1,964.4619835999911,,964.4495507000247,964.4619835999911,965.4617721000104,965.4617721000104,965.4617721000104,965.79927399999,space,0.32593999995151535,None,965.7999834000366,966.212175566707,966.5457374000107,966.5147516000434,966.5151624000282,966.5457374000107,966.5457374000107,966.5457374000107,967.9831245000241,500,1,[1.4365348999854177],[1.4365422999835573],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,230,2,19,space,0.28838589997030795,None,400,1,[1.6867143000126816],[1.6867222000146285],19,2,230,0,967.9947947000037,,967.983458200004,967.9947947000037,968.9951370999916,968.9951370999916,968.9951370999916,969.299134800036,space,0.28838589997030795,None,969.2997942999937,969.4113865667061,969.7455409000395,969.7149690000224,969.7153862999985,969.7455409000395,969.7455409000395,969.7455409000395,971.4329197999905,400,1,[1.6867143000126816],[1.6867222000146285],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,231,3,19,space,0.3243903000256978,None,300,1,[1.5875040999962948],[1.5875118999974802],19,3,231,5,971.4453842000221,,971.4331784000387,971.4453842000221,972.4450435999897,972.4450435999897,972.4450435999897,972.7822888999945,space,0.3243903000256978,None,972.7831385000027,973.4949877666697,973.8269801000133,973.8004158000113,973.8008384000277,973.8269801000133,973.8269801000133,973.8269801000133,975.4151485000039,300,1,[1.5875040999962948],[1.5875118999974802],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,232,4,19,space,0.41519379999954253,None,400,1,[1.3041255000280216],[1.304133300029207],19,4,232,2,975.4280315000215,,975.4154000999988,975.4280315000215,976.4280818999978,976.4280818999978,976.4280818999978,976.8490274000214,space,0.41519379999954253,None,976.8496963999933,977.5619541666858,977.8770100999973,977.8646099000471,977.8668331000372,977.8770100999973,977.8770100999973,977.8770100999973,979.1818219000124,400,1,[1.3041255000280216],[1.304133300029207],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,233,5,19,space,0.3216717999894172,None,500,1,[1.6042728000320494],[1.6042862000176683],19,5,233,8,979.1949852000107,,979.1821292000241,979.1949852000107,980.1948107000208,980.1948107000208,980.1948107000208,980.5321762000094,space,0.3216717999894172,None,980.5328837000416,981.2452252666737,981.5600743000396,981.5446558000403,981.5450626999955,981.5600743000396,981.5600743000396,981.5600743000396,983.1650884000119,500,1,[1.6042728000320494],[1.6042862000176683],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,234,6,19,space,0.24346889997832477,None,300,1,[1.3857160999905318],[1.3857234999886714],19,6,234,4,983.1780523000052,,983.165408300003,983.1780523000052,984.1784579000087,984.1784579000087,984.1784579000087,984.4321258999989,space,0.24346889997832477,None,984.4327839000034,984.8443586666874,985.1791682000039,985.1500895000063,985.1505134000327,985.1791682000039,985.1791682000039,985.1791682000039,986.5655937000411,300,1,[1.3857160999905318],[1.3857234999886714],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,235,7,19,space,0.3146546999923885,None,300,1,[2.571177000005264],[2.571187200024724],19,7,235,11,986.5788464000216,,986.5659001000458,986.5788464000216,987.5780095999944,987.5780095999944,987.5780095999944,987.8996027000248,space,0.3146546999923885,None,987.9002880000044,988.6117053667006,988.9445538000436,988.9156516999938,988.9162747000228,988.9445538000436,988.9445538000436,988.9445538000436,991.5164503999986,300,1,[2.571177000005264],[2.571187200024724],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,236,8,19,space,0.3167720000492409,None,400,1,[1.6203950000344776],[1.6204049999942072],19,8,236,6,991.5280816000304,,991.5167760000331,991.5280816000304,992.5276680000243,992.5276680000243,992.5276680000243,992.8487447000225,space,0.3167720000492409,None,992.8494130999898,992.9611402666817,993.2954868000234,993.267718499992,993.2681184000103,993.2954868000234,993.2954868000234,993.2954868000234,994.9166492000222,400,1,[1.6203950000344776],[1.6204049999942072],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,237,9,19,space,0.2892592999851331,None,500,1,[1.737173300003633],[1.7371831000200473],19,9,237,3,994.9280069000088,,994.9169616000145,994.9280069000088,995.9280858000275,995.9280858000275,995.9280858000275,996.231804900046,space,0.2892592999851331,None,996.2326254000072,996.3443257666697,996.6781760000158,996.6491978000267,996.6496268000337,996.6781760000158,996.6781760000158,996.6781760000158,998.4160758000216,500,1,[1.737173300003633],[1.7371831000200473],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,238,10,19,space,0.24727920000441372,None,400,1,[1.8212933000177145],[1.821300900017377],19,10,238,9,998.4289957000292,,998.4163792000036,998.4289957000292,999.4280078000156,999.4280078000156,999.4442312000319,999.6819313000306,space,0.24727920000441372,None,999.6826089000097,999.7943052666999,1000.1100182000082,1000.0946189000388,1000.0950497000013,1000.1100182000082,1000.1100182000082,1000.1100182000082,1001.932028500014,400,1,[1.8212933000177145],[1.821300900017377],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,239,11,19,space,0.23837939999066293,None,400,1,[1.5052018000278622],[1.5052096000290476],19,11,239,7,1001.9446451000404,,1001.9323624999961,1001.9446451000404,1002.9445473999949,1002.9445473999949,1002.9445473999949,1003.1982054000255,space,0.23837939999066293,None,1003.1989512,1003.6114952666724,1003.9267980000004,1003.9137834000285,1003.9142057000427,1003.9267980000004,1003.9267980000004,1003.9267980000004,1005.4327650000341,400,1,[1.5052018000278622],[1.5052096000290476],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,240,0,20,space,0.3834152999916114,None,400,1,[1.4874446999747306],[1.4874523999751545],20,0,240,5,1005.4446675000363,,1005.4330097000347,1005.4446675000363,1006.4444572000066,1006.4444572000066,1006.4444572000066,1006.8327138000168,space,0.3834152999916114,None,1006.8335504000424,1007.5445772666756,1007.8774338000221,1007.8495122000459,1007.8499166000402,1007.8774338000221,1007.8774338000221,1007.8774338000221,1009.3655682000099,400,1,[1.4874446999747306],[1.4874523999751545],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,241,1,20,space,0.3633805999998003,None,400,1,[1.5706454999744892],[1.5706527999718674],20,1,241,9,1009.3783705999958,,1009.3658986000228,1009.3783705999958,1010.378780100029,1010.378780100029,1010.378780100029,1010.748146100028,space,0.3633805999998003,None,1010.7487746000406,1010.8611569666575,1011.1935242000036,1011.1668905999977,1011.1673190000001,1011.1935242000036,1011.1935242000036,1011.1935242000036,1012.7649684000062,400,1,[1.5706454999744892],[1.5706527999718674],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,242,2,20,space,0.22887300001457334,None,400,1,[2.6365176999825053],[2.636527800001204],20,2,242,3,1012.7778663000208,,1012.7652157000266,1012.7778663000208,1013.7810467000236,1013.7810467000236,1013.7810467000236,1014.0168103000033,space,0.22887300001457334,None,1014.0175009000232,1014.1281999666865,1014.461674500024,1014.4310425000149,1014.4314471000107,1014.461674500024,1014.461674500024,1014.461674500024,1017.0989736000192,400,1,[2.6365176999825053],[2.636527800001204],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,243,3,20,space,0.29296659998362884,None,500,1,[1.5550802000216208],[1.5550913999904878],20,3,243,6,1017.1107227000175,,1017.0992826000438,1017.1107227000175,1018.1113150000456,1018.1113150000456,1018.1113150000456,1018.4151573000127,space,0.29296659998362884,None,1018.4158418000443,1018.5290593666762,1018.859874900023,1018.8313760000165,1018.8318275000202,1018.859874900023,1018.859874900023,1018.859874900023,1020.4157668999978,500,1,[1.5550802000216208],[1.5550913999904878],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,244,4,20,space,0.24790209997445345,None,400,1,[1.5877636999939568],[1.587771899998188],20,4,244,10,1020.4276518000406,,1020.4161303000292,1020.4276518000406,1021.4279623000184,1021.4279623000184,1021.4279623000184,1021.6820963000064,space,0.24790209997445345,None,1021.6827473000158,1022.0942544667089,1022.4273516000248,1022.3992864000029,1022.3996935000177,1022.4273516000248,1022.4273516000248,1022.4273516000248,1024.0158336000168,400,1,[1.5877636999939568],[1.587771899998188],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,245,5,20,space,0.3058142999652773,None,450,1,[1.538032500015106],[1.5380404000170529],20,5,245,1,1024.0283037000336,,1024.0161599999992,1024.0283037000336,1025.0280388999963,1025.0280388999963,1025.0280388999963,1025.349140700011,space,0.3058142999652773,None,1025.349944800022,1025.7611234666585,1026.0764365000068,1026.0617861000355,1026.0621961000143,1026.0764365000068,1026.0764365000068,1026.0764365000068,1027.615318700031,450,1,[1.538032500015106],[1.5380404000170529],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,246,6,20,space,0.26921579998452216,None,400,1,[1.8369634000118822],[1.8369709000107832],20,6,246,2,1027.628240799997,,1027.6156157000223,1027.628240799997,1028.6280206000083,1028.6280206000083,1028.6280206000083,1028.8988055000082,space,0.26921579998452216,None,1028.899452200043,1029.610569466666,1029.9270355000044,1029.9110670000082,1029.911476200039,1029.9270355000044,1029.9270355000044,1029.9270355000044,1031.7647319000098,400,1,[1.8369634000118822],[1.8369709000107832],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,247,7,20,space,0.19511650002095848,None,500,1,[1.922825300018303],[1.9228328000172041],20,7,247,7,1031.7781579000293,,1031.764997099992,1031.7781579000293,1032.7776773000369,1032.7776773000369,1032.7776773000369,1032.9825578000164,space,0.19511650002095848,None,1032.9831961000455,1033.394005866667,1033.7096522999927,1033.6956962000113,1033.696130700002,1033.7096522999927,1033.7096522999927,1033.7096522999927,1035.6332712000003,500,1,[1.922825300018303],[1.9228328000172041],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,248,8,20,space,0.2506306999712251,None,450,1,[1.8391400000546128],[1.839149700012058],20,8,248,11,1035.6442700999905,,1035.6335296999896,1035.6442700999905,1036.643983100017,1036.643983100017,1036.643983100017,1036.8989604000235,space,0.2506306999712251,None,1036.8998304000124,1037.6106810667009,1037.926463300013,1037.9093251000158,1037.9106890000403,1037.926463300013,1037.926463300013,1037.926463300013,1039.7665838000248,450,1,[1.8391400000546128],[1.839149700012058],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,249,9,20,space,0.30504130001645535,None,300,1,[1.6209155999822542],[1.6209233999834396],20,9,249,4,1039.7774409000413,,1039.7668682000367,1039.7774409000413,1040.7777038000058,1040.7777038000058,1040.7777038000058,1041.098101600015,space,0.30504130001645535,None,1041.0988268000074,1041.5112958666907,1041.8264883999946,1041.8134279000224,1041.8138407000224,1041.8264883999946,1041.8264883999946,1041.8264883999946,1043.4481214000261,300,1,[1.6209155999822542],[1.6209233999834396],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,250,10,20,space,0.4179003000026569,None,400,1,[1.870659500011243],[1.8706682000192814],20,10,250,0,1043.461468100024,,1043.4484234999982,1043.461468100024,1044.4605848999927,1044.4605848999927,1044.4605848999927,1044.881677300029,space,0.4179003000026569,None,1044.8822951000184,1044.9940279666955,1045.3098053000285,1045.2945416000439,1045.2949786999961,1045.3098053000285,1045.3098053000285,1045.3098053000285,1047.181165600021,400,1,[1.870659500011243],[1.8706682000192814],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,251,11,20,space,0.24788039998384193,None,340,1,[1.520871700020507],[1.520881799980998],20,11,251,8,1047.1947928000009,,1047.1814925000072,1047.1947928000009,1048.1937533000018,1048.1937533000018,1048.1937533000018,1048.4476217000047,space,0.24788039998384193,None,1048.448285999999,1049.1605711666673,1049.4763316000463,1049.4619200000307,1049.4632375999936,1049.4763316000463,1049.4763316000463,1049.4763316000463,1050.9979088000255,340,1,[1.520871700020507],[1.520881799980998],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,252,0,21,space,0.273788999998942,None,450,1,[1.6040615999954753],[1.6040725000202656],21,0,252,9,1051.0112519999966,,1050.9981528000208,1051.0112519999966,1052.0103913000203,1052.0103913000203,1052.0103913000203,1052.2982601000112,space,0.273788999998942,None,1052.2989532999927,1052.4105491666744,1052.743298300018,1052.715053300024,1052.715484000044,1052.743298300018,1052.743298300018,1052.743298300018,1054.34806270001,450,1,[1.6040615999954753],[1.6040725000202656],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,253,1,21,space,0.25561769999330863,None,450,1,[1.9381788999889977],[1.9381862999871373],21,1,253,10,1054.3609819000121,,1054.3483541000169,1054.3609819000121,1055.3606555000297,1055.3606555000297,1055.3606555000297,1055.6315364000038,space,0.25561769999330863,None,1055.6322241000016,1056.0443826667072,1056.359649399994,1056.3448264000472,1056.3452328999992,1056.359649399994,1056.359649399994,1056.359649399994,1058.2987560000038,450,1,[1.9381788999889977],[1.9381862999871373],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,254,2,21,space,0.4530416000052355,None,450,1,[1.8368666999740526],[1.8368739999714307],21,2,254,0,1058.310715300031,,1058.2990252000163,1058.310715300031,1059.3107366000186,1059.3107366000186,1059.3107366000186,1059.76506960002,space,0.4530416000052355,None,1059.7657765999902,1059.8765134667085,1060.2107499000267,1060.181904500001,1060.1823125000228,1060.2107499000267,1060.2107499000267,1060.2107499000267,1062.0484164000372,450,1,[1.8368666999740526],[1.8368739999714307],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,255,3,21,space,0.3173257000162266,None,340,1,[2.069954000005964],[2.069961700006388],21,3,255,6,1062.060678000038,,1062.0486688000383,1062.060678000038,1063.0609062000294,1063.0609062000294,1063.0609062000294,1063.381955799996,space,0.3173257000162266,None,1063.3826448000036,1063.493633966664,1063.8275541000185,1063.7983362000086,1063.7987499000155,1063.8275541000185,1063.8275541000185,1063.8275541000185,1065.898260200047,340,1,[2.069954000005964],[2.069961700006388],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,256,4,21,space,0.28853010002058,None,340,1,[3.2038469000253826],[3.203854900028091],21,4,256,8,1065.9111683000228,,1065.8985201999894,1065.9111683000228,1066.9104061000398,1066.9104061000398,1066.9104061000398,1067.2150373000186,space,0.28853010002058,None,1067.215915800014,1067.9274234666993,1068.2429023000295,1068.2250015000463,1068.2255867000204,1068.2429023000295,1068.2429023000295,1068.2429023000295,1071.4474709000206,340,1,[3.2038469000253826],[3.203854900028091],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,257,5,21,space,0.2711350999888964,None,340,1,[1.8381486000143923],[1.8381586999748833],21,5,257,2,1071.4601578000002,,1071.4478332000435,1071.4601578000002,1072.4601623000344,1072.4601623000344,1072.4601623000344,1072.748013400007,space,0.2711350999888964,None,1072.7486647000187,1073.4610864666795,1073.775795100024,1073.7610555000138,1073.7614832000108,1073.775795100024,1073.775795100024,1073.775795100024,1075.6146268000011,340,1,[1.8381486000143923],[1.8381586999748833],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
