trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
112,0,112,0,237.47449150000466,,237.41814550000709,10,237.47449150000466,237.47449150000466,0.03164240001933649,240.42318709997926,[0.33166666666666667],[0.4116666666666667],[1],[0],[0],[2.973755999992136],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
113,0,113,0,240.45295080001233,,240.42634160001762,5,240.45295080001233,240.45295080001233,0.0172385000041686,242.0066631999798,[-0.051666666666666666],[0.19333333333333333],[1],[0],[0],[1.5632741000154056],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
114,0,114,0,242.06690390000585,,242.00973679998424,10,242.06690390000585,242.06690390000585,0.03159100003540516,243.86970939999446,[-0.425],[-0.265],[1],[0],[0],[1.8286171999643557],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
115,0,115,0,243.9313828999875,,243.87292749999324,10,243.9313828999875,243.9313828999875,0.0323921000235714,246.11573879997013,[-0.3883333333333333],[0.4116666666666667],[1],[0],[0],[2.2106932000024244],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
116,0,116,0,246.1775309999939,,246.11886049999157,10,246.1775309999939,246.1775309999939,0.03367210004944354,248.194248099986,[-0.45],[-0.11333333333333333],[1],[0],[0],[2.04191259999061],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
117,0,117,0,248.25702810002258,,248.19733619998442,10,248.25702810002258,248.25702810002258,0.030923000012990087,250.9078096000012,[-0.1],[0.36],[1],[0],[0],[2.6797989000333473],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
118,0,118,0,250.96950309997192,,250.9111101999879,10,250.96950309997192,250.96950309997192,0.03375970001798123,253.55261710000923,[0.365],[0.056666666666666664],[1],[0],[0],[2.6077737999730743],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
119,0,119,0,253.61522829998285,,253.5557466999744,10,253.61522829998285,253.61522829998285,0.030785400012973696,255.8040041999775,[0.175],[-0.13833333333333334],[1],[0],[0],[2.21713899995666],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
120,0,120,0,255.87834749999456,,255.81349319999572,10,255.87834749999456,255.87834749999456,0.04972840001573786,257.7789440000197,[-0.32],[0.0016666666666666668],[1],[0],[0],[1.9184972000075504],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
121,0,121,0,257.84196340001654,,257.7820326000219,10,257.84196340001654,257.84196340001654,0.031729500042274594,260.1086689999793,[0.48833333333333334],[0.018333333333333333],[1],[0],[0],[2.2950697999913245],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
122,0,122,0,260.17146939999657,,260.1117819999927,10,260.17146939999657,260.17146939999657,0.031754499999806285,262.5734908999875,[0.4816666666666667],[-0.33666666666666667],[1],[0],[0],[2.4301972000394017],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
123,0,123,0,262.61736199998995,,262.576510999992,5,262.61736199998995,262.61736199998995,0.016039399954024702,264.7025923000183,[0.045],[0.10166666666666667],[1],[0],[0],[2.11021679994883],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
124,0,124,0,264.76409529999364,,264.7054940999951,10,264.76409529999364,264.76409529999364,0.032477700035087764,266.3816619999707,[0.058333333333333334],[-0.3616666666666667],[1],[0],[0],[1.643890100007411],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
125,0,125,0,266.41159749997314,,266.38478720001876,5,266.41159749997314,266.41159749997314,0.016082199988886714,268.11462030000985,[-0.18666666666666668],[0.21833333333333332],[1],[0],[0],[1.7140023999963887],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
126,0,126,0,268.1755048999912,,268.11882149998564,10,268.1755048999912,268.1755048999912,0.03258629998890683,269.8958723000251,[-0.04],[0.395],[1],[0],[0],[1.7446581999538466],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
127,0,127,0,269.95581359998323,,269.8992519999738,10,269.95581359998323,269.95581359998323,0.031676000042352825,271.9952079000068,[-0.14166666666666666],[0.14833333333333334],[1],[0],[0],[2.0640433999942616],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
128,0,128,0,272.1025905999704,,272.0046057999716,10,272.1025905999704,272.1025905999704,0.06452369998442009,274.42313100001775,[0.05333333333333334],[0.18666666666666668],[1],[0],[0],[2.355311499966774],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
129,0,129,0,274.5322213000036,,274.43127000000095,10,274.5322213000036,274.5322213000036,0.05873769999016076,275.8029315000167,[-0.09333333333333334],[0.21166666666666667],[1],[0],[0],[1.314489100011997],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
130,0,130,0,275.86315460002515,,275.8107775999815,5,275.86315460002515,275.86315460002515,0.03287349996389821,277.7178858999978,[0.3333333333333333],[-0.08166666666666667],[1],[0],[0],[1.8754694000235759],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
131,0,131,0,277.82655599998543,,277.72461650002515,10,277.82655599998543,277.82655599998543,0.061041800014209,280.42804520000936,[0.3933333333333333],[-0.32],[1],[0],[0],[2.6434581000357866],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
132,0,132,0,280.47215260000667,,280.4330777999712,5,280.47215260000667,280.47215260000667,0.02598599996417761,282.17613819998223,[-0.15833333333333333],[-0.06833333333333333],[1],[0],[0],[1.7178034000098705],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
133,0,133,0,282.2358951999922,,282.183838500001,5,282.2358951999922,282.2358951999922,0.027010800025891513,284.23853849997977,[0.14166666666666666],[-0.021666666666666667],[1],[0],[0],[2.0287688999669626],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
134,0,134,0,284.3328899000189,,284.2462497000233,10,284.3328899000189,284.3328899000189,0.05585190001875162,286.16832799999975,[-0.42833333333333334],[0.008333333333333333],[1],[0],[0],[1.8675365999806672],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
135,0,135,0,286.2129912999808,,286.17509470001096,5,286.2129912999808,286.2129912999808,0.023804099997505546,288.01693250000244,[0.17],[-0.021666666666666667],[1],[0],[0],[1.8185469000018202],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
136,0,136,0,288.0767922999803,,288.0239969000104,5,288.0767922999803,288.0767922999803,0.023500500014051795,289.7307441000012,[-0.06166666666666667],[0.19333333333333333],[1],[0],[0],[1.6842940999777056],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
137,0,137,0,289.7906290999963,,289.7347139000194,5,289.7906290999963,289.7906290999963,0.028597500000614673,291.59595519996947,[-0.01],[-0.08333333333333333],[1],[0],[0],[1.8327095999848098],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
138,0,138,0,291.63753880001605,,291.5989306999836,5,291.63753880001605,291.63753880001605,0.022039700008463115,293.905543699977,[-0.056666666666666664],[-0.405],[1],[0],[0],[2.284894799988251],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
139,0,139,0,293.95034739997936,,293.9098153000232,5,293.95034739997936,293.95034739997936,0.0188133999472484,295.37066439999035,[0.08166666666666667],[-0.35833333333333334],[1],[0],[0],[1.442502699967008],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
140,0,140,0,295.44820619997336,,295.3779349999968,10,295.44820619997336,295.44820619997336,0.0360849000280723,297.332559100003,[0.18833333333333332],[0.22666666666666666],[1],[0],[0],[1.9197596000158228],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
141,0,141,0,297.3947098000208,,297.33646899997257,10,297.3947098000208,297.3947098000208,0.03524310002103448,299.11278249998577,[-0.08166666666666667],[0.39666666666666667],[1],[0],[0],[1.7416970999911427],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
142,0,142,0,299.17563419998623,,299.1158986000228,10,299.17563419998623,299.17563419998623,0.03312730003381148,301.22834600001806,[0.23666666666666666],[-0.255],[1],[0],[0],[2.079491999989841],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
143,0,143,0,301.2891998999985,,301.2329385000048,10,301.2891998999985,301.2891998999985,0.03278510004747659,302.7744949000189,[-0.22333333333333333],[0.485],[1],[0],[0],[1.5089355999953113],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
144,0,144,0,302.820441799995,,302.77764759998536,5,302.820441799995,302.820441799995,0.017871799995191395,304.8392374999821,[0.02666666666666667],[-0.02],[1],[0],[0],[2.0439070999855176],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
145,0,145,0,304.89985699998215,,304.8423853999702,10,304.89985699998215,304.89985699998215,0.031616899999789894,306.5351672999677,[0.245],[-0.08666666666666667],[1],[0],[0],[1.6614483000012115],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
146,0,146,0,306.5802129000076,,306.53824069997063,5,306.5802129000076,306.5802129000076,0.01654510002117604,307.9338558000163,[0.12333333333333334],[0.015],[1],[0],[0],[1.3792951999930665],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
147,0,147,0,307.99500489997445,,307.9370233999798,10,307.99500489997445,307.99500489997445,0.03221879998454824,310.14675359998364,[0.115],[0.38666666666666666],[1],[0],[0],[2.17764809995424],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
148,0,148,0,310.2078294000239,,310.1507032000227,10,310.2078294000239,310.2078294000239,0.03287399996770546,311.66274860000703,[0.195],[0.22333333333333333],[1],[0],[0],[1.47946130001219],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
149,0,149,0,311.7053505000076,,311.6667083000066,5,311.7053505000076,311.7053505000076,0.017928499961271882,313.4078127000248,[0.255],[-0.05],[1],[0],[0],[1.7235827000113204],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
150,0,150,0,313.4694298999966,,313.41083660000004,10,313.4694298999966,313.4694298999966,0.031131000025197864,314.9227282999782,[-0.18333333333333332],[0.018333333333333333],[1],[0],[0],[1.4809634000412188],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
151,0,151,0,314.98355309996987,,314.92581909999717,10,314.98355309996987,314.98355309996987,0.03179969999473542,317.034130199987,[0.10166666666666667],[0.36],[1],[0],[0],[2.0767318999860436],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
152,0,152,0,317.0970101999701,,317.03749419999076,10,317.0970101999701,317.0970101999701,0.03159950004192069,319.23042209999403,[0.25],[-0.01],[1],[0],[0],[2.1617624000064097],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
153,0,153,0,319.27678429998923,,319.2335548999836,5,319.27678429998923,319.27678429998923,0.018074500025250018,321.2636966999853,[0.01],[-0.35833333333333334],[1],[0],[0],[2.0122728999704123],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
154,0,154,0,321.3068865999812,,321.2669843999902,5,321.3068865999812,321.3068865999812,0.01835859997663647,322.82685070001753,[-0.12],[0.22833333333333333],[1],[0],[0],[1.5417264999705367],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
155,0,155,0,322.8710393999936,,322.8299526000046,5,322.8710393999936,322.8710393999936,0.01643399999011308,324.54038600000786,[-0.13333333333333333],[-0.23666666666666666],[1],[0],[0],[1.694152000010945],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
156,0,156,0,324.6016439999803,,324.54345970001305,10,324.6016439999803,324.6016439999803,0.032083400001283735,326.61925180000253,[0.47833333333333333],[-0.22166666666666668],[1],[0],[0],[2.0437957999529317],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
157,0,157,0,326.68163090001326,,326.6233062000247,10,326.68163090001326,326.68163090001326,0.030547100002877414,328.18322519998765,[0.45666666666666667],[0.013333333333333334],[1],[0],[0],[1.5295560999657027],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
158,0,158,0,328.2456729999976,,328.1862328000134,10,328.2456729999976,328.2456729999976,0.03270089998841286,331.84365280001657,[0.3433333333333333],[-0.485],[1],[0],[0],[3.6249409000156447],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
159,0,159,0,331.9065652000136,,331.8467447999865,10,331.9065652000136,331.9065652000136,0.0323365000076592,333.3084031000035,[0.13166666666666665],[0.12],[1],[0],[0],[1.4295979000162333],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
160,0,160,0,333.3709056000225,,333.31159870000556,10,333.3709056000225,333.3709056000225,0.033410699979867786,334.82322590000695,[0.17333333333333334],[-0.42],[1],[0],[0],[1.4782773000188172],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
161,0,161,0,334.86827189999167,,334.8269357000245,5,334.86827189999167,334.86827189999167,0.017456700035836548,336.1878096999717,[0.13],[0.22833333333333333],[1],[0],[0],[1.343673299998045],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
162,0,162,0,336.2328989999951,,336.1908256000024,5,336.2328989999951,336.2328989999951,0.017141300020739436,337.68533379997825,[0.15333333333333332],[-0.385],[1],[0],[0],[1.4775901999673806],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
163,0,163,0,337.74722040002234,,337.6884180000052,10,337.74722040002234,337.74722040002234,0.033255500020459294,339.2649354999885,[-0.17],[0.145],[1],[0],[0],[1.5434784999815747],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
164,0,164,0,339.31130270002177,,339.2688629999757,5,339.31130270002177,339.31130270002177,0.016967700037639588,340.63144239998655,[0.12666666666666668],[-0.09],[1],[0],[0],[1.3458100000279956],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
165,0,165,0,340.69249529996887,,340.6345823999727,10,340.69249529996887,340.69249529996887,0.03249309997772798,342.71321979997447,[-0.4816666666666667],[-0.22],[1],[0],[0],[2.0463647000142373],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
166,0,166,0,342.7723291000002,,342.71635200001765,10,342.7723291000002,342.7723291000002,0.031097900005988777,344.8750345999724,[-0.09333333333333334],[0.4816666666666667],[1],[0],[0],[2.127788799989503],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
167,0,167,0,344.91919809998944,,344.87792759999866,5,344.91919809998944,344.91919809998944,0.017424200021196157,347.62099399999715,[-0.13833333333333334],[-0.035],[1],[0],[0],[2.725807699956931],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
168,0,168,0,347.681262099999,,347.62404279998736,10,347.681262099999,347.681262099999,0.03367219999199733,350.4981943999883,[-0.40166666666666667],[-0.36833333333333335],[1],[0],[0],[2.840709399955813],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
169,0,169,0,350.5600878999685,,350.5012929000077,10,350.5600878999685,350.5600878999685,0.03141470003174618,353.4945017999853,[-0.043333333333333335],[-0.035],[1],[0],[0],[2.962008800008334],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
170,0,170,0,353.5552715000231,,353.49776549998205,10,353.5552715000231,353.5552715000231,0.03156730002956465,355.3406203999766,[-0.14666666666666667],[-0.045],[1],[0],[0],[1.8114352999837138],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
171,0,171,0,355.3856612999807,,355.34394779999275,5,355.3856612999807,355.3856612999807,0.01693610002985224,357.23814139998285,[0.08166666666666667],[0.12],[1],[0],[0],[1.8774928000057116],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
172,0,172,0,357.29928570002085,,357.241302600014,10,357.29928570002085,357.29928570002085,0.032412300002761185,358.9831428999896,[0.11833333333333333],[0.06],[1],[0],[0],[1.7096684999996796],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
173,0,173,0,359.01320709998254,,358.9862514999695,5,359.01320709998254,359.01320709998254,0.016532399982679635,360.56557839998277,[-0.37833333333333335],[0.018333333333333333],[1],[0],[0],[1.5629971000016667],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
174,0,174,0,360.61068889999297,,360.56863689998863,5,360.61068889999297,360.61068889999297,0.01638680003816262,362.59610819997033,[0.06],[-0.3416666666666667],[1],[0],[0],[2.011312899994664],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
175,0,175,0,362.6573241999722,,362.5993040999747,10,362.6573241999722,362.6573241999722,0.03374379995511845,364.0941652000183,[0.04666666666666667],[-0.305],[1],[0],[0],[1.4612744000041857],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
176,0,176,0,364.1380852999864,,364.0972601000103,5,364.1380852999864,364.1380852999864,0.017688299994915724,366.15760769997723,[0.42],[0.04833333333333333],[1],[0],[0],[2.0429004000034183],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
177,0,177,0,366.2180954000214,,366.16065669996897,10,366.2180954000214,366.2180954000214,0.03215110005112365,367.5363436000189,[0.175],[0.03833333333333333],[1],[0],[0],[1.3437802999978885],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
178,0,178,0,367.56643100001384,,367.539449599979,5,367.56643100001384,367.56643100001384,0.016123200010042638,369.4181467000162,[0.245],[-0.2633333333333333],[1],[0],[0],[1.8628207000438124],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
179,0,179,0,369.4796434000018,,369.42131090001203,10,369.4796434000018,369.4796434000018,0.034664300037547946,371.28191610000795,[0.33],[0.325],[1],[0],[0],[1.8261672999942675],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
180,0,180,0,371.3267932999879,,371.28533210000023,5,371.3267932999879,371.3267932999879,0.01662680000299588,372.9131499999785,[0.49333333333333335],[0.43333333333333335],[1],[0],[0],[1.6114105000160635],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
181,0,181,0,372.95756070001516,,372.9161478999886,5,372.95756070001516,372.95756070001516,0.016791399975772947,375.10933920001844,[0.04666666666666667],[-0.31],[1],[0],[0],[2.17671510000946],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
182,0,182,0,375.15446619997965,,375.11249799997313,5,375.15446619997965,375.15446619997965,0.016492900031153113,376.6568965999759,[0.20666666666666667],[0.26166666666666666],[1],[0],[0],[1.5282700000097975],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
183,0,183,0,376.70145330001833,,376.6600499000051,5,376.70145330001833,376.70145330001833,0.016393700032494962,378.0715333999833,[0.02],[0.32166666666666666],[1],[0],[0],[1.3952830999623984],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
184,0,184,0,378.1158975000144,,378.07473609998124,5,378.1158975000144,378.1158975000144,0.017214199993759394,380.1182750000153,[0.23666666666666666],[-0.25166666666666665],[1],[0],[0],[2.0266248999978416],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
185,0,185,0,380.1640015000012,,380.1214459000039,5,380.1640015000012,380.1640015000012,0.01698810001835227,381.9147675000131,[0.265],[0.27666666666666667],[1],[0],[0],[1.7765650000073947],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
186,0,186,0,381.9430504000047,,381.9177703000023,5,381.9430504000047,381.9430504000047,0.016128199989907444,383.28056549996836,[0.26],[0.2966666666666667],[1],[0],[0],[1.3468216999899596],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
187,0,187,0,383.3407277999795,,383.2836442000116,10,383.3407277999795,383.3407277999795,0.030746899952646345,385.2092573000118,[0.06],[-0.45],[1],[0],[0],[1.895035800000187],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
188,0,188,0,385.2714665000094,,385.2125185999903,10,385.2714665000094,385.2714665000094,0.031932099955156446,387.1067869999679,[-0.16833333333333333],[-0.16666666666666666],[1],[0],[0],[1.8627170999534428],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
189,0,189,0,387.1680529000005,,387.1098404999939,10,387.1680529000005,387.1680529000005,0.031713200034573674,388.7379507999867,[-0.11666666666666667],[0.055],[1],[0],[0],[1.596562399994582],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
190,0,190,0,388.7987187000108,,388.74100759997964,10,388.7987187000108,388.7987187000108,0.03129790001548827,390.7004611999728,[-0.405],[0.03],[1],[0],[0],[1.9282700000330806],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
191,0,191,0,390.74558649997925,,390.70368450001115,5,390.74558649997925,390.74558649997925,0.018047999998088926,393.163758700015,[0.215],[0.4116666666666667],[1],[0],[0],[2.44230970001081],[],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
192,0,192,0,393.2249649000005,,393.16689539997606,10,393.2249649000005,393.2249649000005,0.03233159997034818,395.3602092000074,[-0.36],[0.15166666666666667],[1],[0],[0],[2.161221000016667],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
193,0,193,0,395.4047868999769,,395.36416080000345,5,395.4047868999769,395.4047868999769,0.016533499991055578,396.8085610999842,[0.39666666666666667],[0.22333333333333333],[1],[0],[0],[1.4281687999609858],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
194,0,194,0,396.85239239997463,,396.8132013999857,5,396.85239239997463,396.85239239997463,0.01651550002861768,398.7552411999786,[-0.19333333333333333],[-0.08666666666666667],[1],[0],[0],[1.926116299990099],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
195,0,195,0,398.7994106999831,,398.75833709997823,5,398.7994106999831,398.7994106999831,0.016997699975036085,401.5836960999877,[0.37],[-0.41],[1],[0],[0],[2.80859029997373],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
196,0,196,0,401.6446772000054,,401.58675650000805,10,401.6446772000054,401.6446772000054,0.03303260001121089,403.06293139996706,[0.23833333333333334],[-0.225],[1],[0],[0],[1.4433556000003591],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
197,0,197,0,403.1093557999702,,403.06639629998244,5,403.1093557999702,403.1093557999702,0.01759719999972731,405.95959360001143,[0.09],[0.485],[1],[0],[0],[2.8761916999937966],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
198,0,198,0,406.0226023999858,,405.9627614999772,10,406.0226023999858,406.0226023999858,0.031557300011627376,407.97364320000634,[0.13],[0.225],[1],[0],[0],[1.9795058000017889],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
199,0,199,0,408.0347403999767,,407.9768386000069,10,408.0347403999767,408.0347403999767,0.037528199958615005,410.534242899972,[-0.4766666666666667],[-0.36833333333333335],[1],[0],[0],[2.520129700016696],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
