63.2497 	EXP 	grating: ori = -1.5
63.2497 	EXP 	fixation: autoDraw = True
63.7509 	INFO 	Keyboard events cleared
63.7498 	EXP 	grating: autoDraw = True
63.7822 	EXP 	fixation: autoDraw = False
64.0816 	EXP 	grating: autoDraw = False
64.4702 	DATA 	Keypress: left
64.4810 	EXP 	fixation: autoDraw = False
64.4810 	EXP 	grating: autoDraw = False
64.4810 	EXP 	grating: ori = -1.5
64.4810 	EXP 	fixation: autoDraw = True
64.9817 	INFO 	Keyboard events cleared
64.9803 	EXP 	grating: autoDraw = True
65.0136 	EXP 	fixation: autoDraw = False
65.3137 	EXP 	grating: autoDraw = False
65.6675 	DATA 	Keypress: right
65.6790 	EXP 	fixation: autoDraw = False
65.6790 	EXP 	grating: autoDraw = False
65.6790 	EXP 	grating: ori = 2.0
65.6790 	EXP 	fixation: autoDraw = True
66.1793 	INFO 	Keyboard events cleared
66.1783 	EXP 	grating: autoDraw = True
66.2118 	EXP 	fixation: autoDraw = False
66.5112 	EXP 	grating: autoDraw = False
66.9348 	DATA 	Keypress: right
66.9438 	EXP 	fixation: autoDraw = False
66.9438 	EXP 	grating: autoDraw = False
66.9438 	EXP 	grating: ori = 2.0
66.9438 	EXP 	fixation: autoDraw = True
67.4441 	INFO 	Keyboard events cleared
67.4429 	EXP 	grating: autoDraw = True
67.4767 	EXP 	fixation: autoDraw = False
67.7757 	EXP 	grating: autoDraw = False
68.2992 	DATA 	Keypress: left
68.3088 	EXP 	fixation: autoDraw = False
68.3088 	EXP 	grating: autoDraw = False
68.3088 	EXP 	grating: ori = 2.5
68.3088 	EXP 	fixation: autoDraw = True
68.8419 	INFO 	Keyboard events cleared
68.8408 	EXP 	fixation: autoDraw = False
68.8408 	EXP 	grating: autoDraw = True
69.1737 	EXP 	grating: autoDraw = False
69.4984 	DATA 	Keypress: right
69.5062 	EXP 	fixation: autoDraw = False
69.5062 	EXP 	grating: autoDraw = False
69.5062 	EXP 	grating: ori = 2.5
69.5062 	EXP 	fixation: autoDraw = True
70.0402 	INFO 	Keyboard events cleared
70.0392 	EXP 	fixation: autoDraw = False
70.0392 	EXP 	grating: autoDraw = True
70.3717 	EXP 	grating: autoDraw = False
