pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,28,2,114,2,,,,,279.12990819997503,,279.11551750000217,279.12990819997503,280.12993559997994,280.12993559997994,280.12993559997994,280.12993559997994,280.12993559997994,281.12975009999354,281.12975009999354,281.5971997999877,c,1,0.46522359998198226,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,28,3,115,3,,,,,281.6126731999975,,281.5982049999875,281.6126731999975,282.61292799998773,282.61292799998773,282.61292799998773,282.61292799998773,282.61292799998773,283.6123888999864,283.6123888999864,284.03120489997673,v,1,0.4048322000016924,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,29,0,116,0,,,,,284.0459482999868,,284.0326781999902,284.0459482999868,285.0456260999781,285.0456260999781,285.0456260999781,285.0456260999781,285.0456260999781,286.0452014999755,286.0452014999755,286.6132067999861,z,1,0.5591858999978285,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,29,1,117,1,,,,,286.6284669000015,,286.6145137999847,286.6284669000015,287.62834049999947,287.62834049999947,287.62834049999947,287.62834049999947,287.62834049999947,288.6280221999914,288.6280221999914,289.1145720999921,x,1,0.4753010999993421,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,29,2,118,2,,,,,289.1278138999769,,289.1163287999807,289.1278138999769,290.1277644999791,290.1277644999791,290.1277644999791,290.1277644999791,290.1277644999791,291.12738530000206,291.12738530000206,291.42868429998634,c,1,0.2924683000019286,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,29,3,119,3,,,,,291.4440032999846,,291.4296067999967,291.4440032999846,292.4438006999844,292.4438006999844,292.4438006999844,292.4438006999844,292.4438006999844,293.4435634999827,293.4435634999827,293.81170749999,v,1,0.3638083999976516,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,30,0,120,0,,,,,293.8269713999762,,293.8131927999784,293.8269713999762,294.8267237999826,294.8267237999826,294.8267237999826,294.8267237999826,294.8267237999826,295.8265135999827,295.8265135999827,296.1608765999845,z,1,0.31958579999627545,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,30,1,121,1,,,,,296.17685099999653,,296.1622638999834,296.17685099999653,297.17651279998245,297.17651279998245,297.17651279998245,297.17651279998245,297.17651279998245,298.17573899999843,298.17573899999843,298.5099823999917,x,1,0.3262211999972351,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,30,2,122,2,,,,,298.5259758999746,,298.5108757999842,298.5259758999746,299.5258494000009,299.5258494000009,299.5258494000009,299.5258494000009,299.5258494000009,300.52669709999464,300.52669709999464,302.0261739999987,c,1,1.4943999999959487,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,30,3,123,3,,,,,302.04197019999265,,302.0271339000028,302.04197019999265,303.04158359998837,303.04158359998837,303.04158359998837,303.04158359998837,303.04158359998837,304.0412955999782,304.0412955999782,304.45943729998544,v,1,0.40265780000481755,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,31,0,124,0,,,,,304.47465999997803,,304.4608081999759,304.47465999997803,305.47434249997605,305.47434249997605,305.47434249997605,305.47434249997605,305.47434249997605,306.4741728999943,306.4741728999943,306.99220989999594,z,1,0.5030971000087447,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,31,1,125,1,,,,,307.0071355999971,,306.9931894999754,307.0071355999971,308.0070685999817,308.0070685999817,308.0070685999817,308.0070685999817,308.0070685999817,309.00705949999974,309.00705949999974,309.3429442999768,x,1,0.33183519999147393,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,31,2,126,2,,,,,309.35707969998475,,309.34468229999766,309.35707969998475,310.3565369999851,310.3565369999851,310.3565369999851,310.3565369999851,310.3565369999851,311.3563379999832,311.3563379999832,311.7070074999938,c,1,0.3471617999894079,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,31,3,127,3,,,,,311.72308219998376,,311.70787409998593,311.72308219998376,312.72286829998484,312.72286829998484,312.72286829998484,312.72286829998484,312.72286829998484,313.72397379999165,313.72397379999165,314.141069699981,v,1,0.4005270999914501,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,32,0,128,0,,,,,314.1556191999989,,314.14207869998063,314.1556191999989,315.15570339999977,315.15570339999977,315.15570339999977,315.15570339999977,315.15570339999977,316.1554427999945,316.1554427999945,316.7069442999782,z,1,0.5455415999749675,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,32,1,129,1,,,,,316.721950999985,,316.7090939999907,316.721950999985,317.7224569999962,317.7224569999962,317.7224569999962,317.7224569999962,317.7224569999962,318.7223127000034,318.7223127000034,319.2070959999983,x,1,0.4737948999973014,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,32,2,130,2,,,,,319.22145359998103,,319.2085959999822,319.22145359998103,320.22122019997914,320.22122019997914,320.22122019997914,320.22122019997914,320.22122019997914,321.221238099999,321.221238099999,321.65552209998714,c,1,0.42224019998684525,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,32,3,131,3,,,,,321.6711332999985,,321.656530999986,321.6711332999985,322.67083969997475,322.67083969997475,322.67083969997475,322.67083969997475,322.67083969997475,323.6711766999797,323.6711766999797,324.1057176999748,v,1,0.4208982000127435,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,33,0,132,0,,,,,324.1210419999843,,324.1072795999935,324.1210419999843,325.12016219997895,325.12016219997895,325.12016219997895,325.12016219997895,325.12016219997895,326.1200207999791,326.1200207999791,326.7393774999946,z,1,0.6103348000033293,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,33,1,133,1,,,,,326.753077100002,,326.7409183999989,326.753077100002,327.753194799996,327.753194799996,327.753194799996,327.753194799996,327.753194799996,328.7527957999846,328.7527957999846,329.3720501999778,x,1,0.6033990000141785,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,33,2,134,2,,,,,329.3860139999888,,329.3737151999958,329.3860139999888,330.3856899999955,330.3856899999955,330.3856899999955,330.3856899999955,330.3856899999955,331.38555619999534,331.38555619999534,331.87144580000313,c,1,0.4818821999942884,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,33,3,135,3,,,,,331.8855762000021,,331.8732625999837,331.8855762000021,332.88564459999907,332.88564459999907,332.88564459999907,332.88564459999907,332.88564459999907,333.88516009997693,333.88516009997693,334.48653759999434,v,1,0.5924765999952797,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,34,0,136,0,,,,,334.5014061999973,,334.4878291999921,334.5014061999973,335.50108129999717,335.50108129999717,335.50108129999717,335.50108129999717,335.50108129999717,336.5009028999775,336.5009028999775,337.58537639997667,z,1,1.0699690000037663,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,34,1,137,1,,,,,337.60090309998486,,337.58676969999215,337.60090309998486,338.60104359997786,338.60104359997786,338.60104359997786,338.60104359997786,338.60104359997786,339.6007180000015,339.6007180000015,340.1522319999931,x,1,0.5413812000188045,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,34,2,138,2,,,,,340.1672535999969,,340.1534768999845,340.1672535999969,341.16672599999583,341.16672599999583,341.16672599999583,341.16672599999583,341.16672599999583,342.16736839999794,342.16736839999794,342.65119229999254,c,1,0.4810317999799736,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,34,3,139,3,,,,,342.66674610000337,,342.65265149998595,342.66674610000337,343.66677229999914,343.66677229999914,343.66677229999914,343.66677229999914,343.66677229999914,344.66663409999455,344.66663409999455,344.9684850999911,v,1,0.29602939999313094,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,35,0,140,0,,,,,344.9827548999747,,344.96984189999057,344.9827548999747,345.98290889998316,345.98290889998316,345.98290889998316,345.98290889998316,345.98290889998316,346.9824754000001,346.9824754000001,347.4678373999777,z,1,0.47564359998796135,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,35,1,141,1,,,,,347.48177729998133,,347.46944200000144,347.48177729998133,348.48256869998295,348.48256869998295,348.48256869998295,348.48256869998295,348.48256869998295,349.4822373999923,349.4822373999923,350.0823866999999,x,1,0.5969218999962322,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,35,2,142,2,,,,,350.09882869999274,,350.08453709998867,350.09882869999274,351.09830839998904,351.09830839998904,351.09830839998904,351.09830839998904,351.09830839998904,352.097580200003,352.097580200003,352.70077669998864,c,1,0.6000200000125915,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,35,3,143,3,,,,,352.71467829999165,,352.7020915999892,352.71467829999165,353.71475590000045,353.71475590000045,353.71475590000045,353.71475590000045,353.71475590000045,354.7138608999958,354.7138608999958,355.0484652000014,v,1,0.3327796000230592,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,36,0,144,0,,,,,355.06362969998736,,355.0491965999827,355.06362969998736,356.04681790000177,356.04681790000177,356.04681790000177,356.04681790000177,356.0636703999771,357.0635377999861,357.0635377999861,357.56571090000216,z,1,0.4918009999964852,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,36,1,145,1,,,,,357.58005369998864,,357.56731759998365,357.58005369998864,358.58014969999203,358.58014969999203,358.58014969999203,358.58014969999203,358.58014969999203,359.57955359999323,359.57955359999323,360.09794739997596,x,1,0.5080951999989338,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,36,2,146,2,,,,,360.11282029998256,,360.09923409999465,360.11282029998256,361.1127456999966,361.1127456999966,361.1127456999966,361.1127456999966,361.1127456999966,362.11244519997854,362.11244519997854,362.4305220999813,c,1,0.30662749998737127,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,36,3,147,3,,,,,362.445447999984,,362.43180629998096,362.445447999984,363.44532659999095,363.44532659999095,363.44532659999095,363.44532659999095,363.44532659999095,364.4455856999848,364.4455856999848,364.7628480999847,v,1,0.3074229000194464,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,37,0,148,0,,,,,364.7782316999801,,364.76378249999834,364.7782316999801,365.7784182000032,365.7784182000032,365.7784182000032,365.7784182000032,365.7784182000032,366.77843079998274,366.77843079998274,367.1450181999826,z,1,0.3594588999985717,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,37,1,149,1,,,,,367.1618373999954,,367.14581849999377,367.1618373999954,368.14408820000244,368.14408820000244,368.14408820000244,368.14408820000244,368.17758190000313,369.1610244999756,369.1610244999756,369.5631237999769,x,1,0.3859393999737222,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,37,2,150,2,,,,,369.5776768999931,,369.564378399984,369.5776768999931,370.5775086999929,370.5775086999929,370.5775086999929,370.5775086999929,370.5775086999929,371.5773236999812,371.5773236999812,371.9281757999852,c,1,0.33389370000804774,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,37,3,151,3,,,,,371.94338719997904,,371.9289679999929,371.94338719997904,372.94337939997786,372.94337939997786,372.94337939997786,372.94337939997786,372.94337939997786,373.9432053999917,373.9432053999917,374.27914619998774,v,1,0.323157100006938,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,38,0,152,0,,,,,374.2930840999761,,374.281550899992,374.2930840999761,375.2932137000025,375.2932137000025,375.2932137000025,375.2932137000025,375.2932137000025,376.2929973999853,376.2929973999853,376.6444574999914,z,1,0.3420193000056315,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,38,1,153,1,,,,,376.65891969998484,,376.6457436999772,376.65891969998484,377.6598416999914,377.6598416999914,377.6598416999914,377.6598416999914,377.6598416999914,378.6590079999878,378.6590079999878,379.17805269997916,x,1,0.5060851000016555,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,38,2,154,2,,,,,379.19229149998864,,379.17982499999925,379.19229149998864,380.19218149999506,380.19218149999506,380.19218149999506,380.19218149999506,380.19218149999506,381.1917327999836,381.1917327999836,381.427248299995,c,1,0.22762590000638738,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,38,3,155,3,,,,,381.4415295999788,,381.428737499984,381.4415295999788,382.4416755999846,382.4416755999846,382.4416755999846,382.4416755999846,382.4416755999846,383.44134709998616,383.44134709998616,383.74252239998896,v,1,0.2872170000046026,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,39,0,156,0,,,,,383.7581680000003,,383.7434357999882,383.7581680000003,384.757617700001,384.757617700001,384.757617700001,384.757617700001,384.757617700001,385.75754659998347,385.75754659998347,386.24143759999424,z,1,0.46766049999860115,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,39,1,157,1,,,,,386.2571487999812,,386.242668699997,386.2571487999812,387.25740819997736,387.25740819997736,387.25740819997736,387.25740819997736,387.25740819997736,388.2572253999824,388.2572253999824,388.6582468999841,x,1,0.38615500001469627,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,39,2,158,2,,,,,388.67340259999037,,388.6596056999988,388.67340259999037,389.6733109999914,389.6733109999914,389.6733109999914,389.6733109999914,389.6733109999914,390.673037999979,390.673037999979,390.9749332999927,c,1,0.2992960999836214,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,39,3,159,3,,,,,390.98967149999226,,390.976188599976,390.98967149999226,391.98888829999487,391.98888829999487,391.98888829999487,391.98888829999487,391.98888829999487,392.9888574999932,392.9888574999932,393.37455639999826,v,1,0.37465129999327473,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,40,0,160,0,,,,,393.38922079998883,,393.37560349999694,393.38922079998883,394.38862489999156,394.38862489999156,394.38862489999156,394.38862489999156,394.38862489999156,395.3886084999831,395.3886084999831,395.8080033999868,z,1,0.4054891999985557,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,40,1,161,1,,,,,395.8217088999809,,395.8096775999875,395.8217088999809,396.82184509999934,396.82184509999934,396.82184509999934,396.82184509999934,396.82184509999934,397.8215455999889,397.8215455999889,398.15578489998006,x,1,0.32323450001422316,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,40,2,162,2,,,,,398.17170149998856,,398.1566665999999,398.17170149998856,399.17112399998587,399.17112399998587,399.17112399998587,399.17112399998587,399.17112399998587,400.17119130000356,400.17119130000356,400.28995189999114,c,1,0.11509559999103658,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,40,3,163,3,,,,,400.30444029998034,,400.29176480000024,400.30444029998034,401.3044587999757,401.3044587999757,401.3044587999757,401.3044587999757,401.3044587999757,402.30379789997824,402.30379789997824,402.60572839999804,v,1,0.2848272999981418,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,41,0,164,0,,,,,402.6208546999842,,402.6070758999849,402.6208546999842,403.6203217000002,403.6203217000002,403.6203217000002,403.6203217000002,403.6203217000002,404.6199108999863,404.6199108999863,404.9563906999829,z,1,0.318374299997231,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,41,1,165,1,,,,,404.969778699975,,404.9610231999832,404.969778699975,405.96976979999454,405.96976979999454,405.96976979999454,405.96976979999454,405.96976979999454,406.96943679999094,406.96943679999094,407.32033439999213,x,1,0.33997919998364523,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,41,2,166,2,,,,,407.3356937999779,,407.3221219999832,407.3356937999779,408.3355749999755,408.3355749999755,408.3355749999755,408.3355749999755,408.3355749999755,409.3356953999901,409.3356953999901,409.6527744999912,c,1,0.31559850001940504,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,41,3,167,3,,,,,409.6688230999862,,409.6533778999874,409.6688230999862,410.6691714999906,410.6691714999906,410.6691714999906,410.6691714999906,410.6691714999906,411.6682763999852,411.6682763999852,412.0035784999782,v,1,0.318134100001771,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,42,0,168,0,,,,,412.0186437999946,,412.0049051999813,412.0186437999946,413.0184178999916,413.0184178999916,413.0184178999916,413.0184178999916,413.0184178999916,414.0183199000021,414.0183199000021,414.4374249999819,z,1,0.4127908000082243,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,42,1,169,1,,,,,414.4512354999897,,414.4390088999935,414.4512354999897,415.45107650000136,415.45107650000136,415.45107650000136,415.45107650000136,415.45107650000136,416.45566609999514,416.45566609999514,417.0695412999776,x,1,0.600477600004524,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,42,2,170,2,,,,,417.08405439998023,,417.07089159998577,417.08405439998023,418.08369639999,418.08369639999,418.08369639999,418.08369639999,418.08369639999,419.0836728999857,419.0836728999857,419.6512228999927,c,1,0.5565669999923557,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,42,3,171,3,,,,,419.6670717999805,,419.65174079997814,419.6670717999805,420.6666854999785,420.6666854999785,420.6666854999785,420.6666854999785,420.6666854999785,421.6664430999954,421.6664430999954,422.0011993999942,v,1,0.32057939999504015,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,43,0,172,0,,,,,422.0161607999762,,422.0030211999838,422.0161607999762,423.0161062999978,423.0161062999978,423.0161062999978,423.0161062999978,423.0161062999978,424.0155858999933,424.0155858999933,424.3332456999924,z,1,0.3052142999949865,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,43,1,173,1,,,,,424.3489982000028,,424.3351599999878,424.3489982000028,425.3488039999793,425.3488039999793,425.3488039999793,425.3488039999793,425.3488039999793,426.3493063999922,426.3493063999922,426.8337743000011,x,1,0.47856859999592416,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,43,2,174,2,,,,,426.8488269999798,,426.8354311999865,426.8488269999798,427.84857309999643,427.84857309999643,427.84857309999643,427.84857309999643,427.84857309999643,428.84855490000336,428.84855490000336,429.24869359997683,c,1,0.39169670001138,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,43,3,175,3,,,,,429.26457389999996,,429.2495010999846,429.26457389999996,430.2647287999862,430.2647287999862,430.2647287999862,430.2647287999862,430.2647287999862,431.26469969999744,431.26469969999744,431.49944459999097,v,1,0.21788260000175796,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,44,0,176,0,,,,,431.51455629998236,,431.5010578999936,431.51455629998236,432.5140335999895,432.5140335999895,432.5140335999895,432.5140335999895,432.5140335999895,433.5138987999817,433.5138987999817,433.99807239999063,z,1,0.47817529999883845,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,44,1,177,1,,,,,434.0138514999999,,433.9990245999943,434.0138514999999,435.01417129999027,435.01417129999027,435.01417129999027,435.01417129999027,435.01417129999027,436.0135250999883,436.0135250999883,436.5641907999816,x,1,0.5429984999937005,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,44,2,178,2,,,,,436.579585999978,,436.5653335999814,436.579585999978,437.57957429997623,437.57957429997623,437.57957429997623,437.57957429997623,437.57957429997623,438.57960499997716,438.57960499997716,439.41430689999834,c,1,0.8317556999973021,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,44,3,179,3,,,,,439.4288334999874,,439.41572289998294,439.4288334999874,440.42910290000145,440.42910290000145,440.42910290000145,440.42910290000145,440.42910290000145,441.4287986999843,441.4287986999843,442.0459642999922,v,1,0.6146755000227131,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,45,0,180,0,,,,,442.0617105999845,,442.04679049999686,442.0617105999845,443.061970699986,443.061970699986,443.061970699986,443.061970699986,443.061970699986,444.06170189997647,444.06170189997647,444.5476113999903,z,1,0.4750636999960989,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,45,1,181,1,,,,,444.5623216999811,,444.54907280000043,444.5623216999811,445.56109649999416,445.56109649999416,445.56109649999416,445.56109649999416,445.56109649999416,446.56128819999867,446.56128819999867,447.1959741000028,x,1,0.623267399991164,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,45,2,182,2,,,,,447.2118942999805,,447.19718269997975,447.2118942999805,448.21091669998714,448.21091669998714,448.21091669998714,448.21091669998714,448.21091669998714,449.2106416999886,449.2106416999886,449.86212819998036,c,1,0.6441482999944128,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,45,3,183,3,,,,,449.8774443999864,,449.86369069997454,449.8774443999864,450.87692069998593,450.87692069998593,450.87692069998593,450.87692069998593,450.87692069998593,451.876554699993,451.876554699993,452.24426179999136,v,1,0.3623072999762371,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,46,0,184,0,,,,,452.2597773000016,,452.2453226999787,452.2597773000016,453.2597084000008,453.2597084000008,453.2597084000008,453.2597084000008,453.2597084000008,454.2594436999934,454.2594436999934,454.5772915999987,z,1,0.31084660001215525,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,46,1,185,1,,,,,454.59270439998363,,454.57833489999757,454.59270439998363,455.5926707999897,455.5926707999897,455.5926707999897,455.5926707999897,455.5926707999897,456.59263629998895,456.59263629998895,457.0265649999783,x,1,0.431152299977839,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
